"X","id","journ","vol","issue","articleNum","title","has.data","url","article.url","data.url","htmlFile","publication.date","data.size","data.unit","keywords","JEL","JEL1","JEL2","JEL3","JEL4","JEL5","JEL6","JEL7","zip.size","data.files.size","size.7z","size.ado","size.c","size.cpp","size.csv","size.dat","size.do","size.dta","size.f95","size.g","size.gms","size.gz","size.java","size.js","size.lng","size.m","size.mat","size.mod","size.nb","size.prg","size.py","size.r","size.rdata","size.sas","size.sas7bdat","size.tar","size.tsp","size.txt","size.xls","size.xlsx","size.xml","size.zip","size.ztt","year","month","date"
23,"aejmac_6_4_1","aejmac",6,4,1,"Economic Shocks and Conflict: Evidence from Commodity Prices","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/mac.6.4.1","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/mac.6.4.1","http://www.aeaweb.org/aej/mac/data/0604/2013-0226_data.zip","D:/data/EconJournalData/html/aejmac_vol_6_issue_4_article_1.html","2014/10",16.31,"MB",NA,"D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, D74: Conflict; Conflict Resolution; Alliances, O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products, O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements, O19: International Linkages to Development; Role of International Organizations, Q02: Global Commodity Markets, Q34: Natural Resources and Domestic and International Conflicts","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","D74: Conflict; Conflict Resolution; Alliances","O13: Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products","O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements","O19: International Linkages to Development; Role of International Organizations","Q02: Global Commodity Markets","Q34: Natural Resources and Domestic and International Conflicts",34.016811,33.539593,0,0.253671,0,0,0,0,0.10441,33.539593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,"2014-10-01"
214,"aer_104_7_1","aer",104,7,1,"Micro-loans, Insecticide-Treated Bednets, and Malaria: Evidence from a Randomized Controlled Trial in Orissa, India","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.104.7.1875","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.104.7.1909","https://www.aeaweb.org/aer/data/10407/20110888_data.zip","D:/data/EconJournalData/html/aer_vol_104_issue_7_article_1.html","2014/",1.34,"MB",NA,"D12: Consumer Economics: Empirical Analysis, G21: Banks; Depository Institutions; Micro Finance Institutions; Mortgages, H51: National Government Expenditures and Health, I12: Health Production, I18: Health: Government Policy; Regulation; Public Health, O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration, O18: Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure","D12: Consumer Economics: Empirical Analysis","G21: Banks; Depository Institutions; Micro Finance Institutions; Mortgages","H51: National Government Expenditures and Health","I12: Health Production","I18: Health: Government Policy; Regulation; Public Health","O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration","O18: Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure",8.996428,8.52342,0,0,0,0,0,0,0.042419,8.52342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7,"2014-7-01"
17,"aejpol_6_2_4","aejpol",6,2,4,"International Taxation and Cross-Border Banking","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.6.2.94","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.6.2.94","http://www.aeaweb.org/aej/pol/data/0602/2012-0308_data.zip","D:/data/EconJournalData/html/aejpol_vol_6_issue_2_article_4.html","2014/05",1.1,"MB",NA,"F23: Multinational Firms; International Business, G21: Banks; Depository Institutions; Micro Finance Institutions; Mortgages, H25: Business Taxes and Subsidies including sales and value-added (VAT), H87: International Fiscal Issues; International Public Goods, , , ","F23: Multinational Firms; International Business","G21: Banks; Depository Institutions; Micro Finance Institutions; Mortgages","H25: Business Taxes and Subsidies including sales and value-added (VAT)","H87: International Fiscal Issues; International Public Goods","","","",5.766138,5.684025,0,0,0,0,0,0,0.008547,5.684025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,"2014-5-01"
23,"aejpol_6_3_1","aejpol",6,3,1,"The Effects of Regulation in the Presence of Multiple Unpriced Externalities: Evidence from the Transportation Sector","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.6.3.1","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.6.3.1","https://www.aeaweb.org/aej/pol/data/0603/2011-0256_data.zip","D:/data/EconJournalData/html/aejpol_vol_6_issue_3_article_1.html","2014/08",741.16,"MB",NA,"D62: Externalities, L51: Economics of Regulation, L62: Automobiles; Other Transportation Equipment, Q51: Valuation of Environmental Effects, Q54: Climate; Natural Disasters; Global Warming, R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise, R48: Transportation Economics: Government Pricing and Policy","D62: Externalities","L51: Economics of Regulation","L62: Automobiles; Other Transportation Equipment","Q51: Valuation of Environmental Effects","Q54: Climate; Natural Disasters; Global Warming","R41: Transportation: Demand, Supply, and Congestion; Safety and Accidents; Transportation Noise","R48: Transportation Economics: Government Pricing and Policy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,8,"2014-8-01"
31,"aejapp_6_4_1","aejapp",6,4,1,"Should Aid Reward Performance? Evidence from a Field Experiment on Health and Education in Indonesia","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.6.4.1","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.6.4.1","http://www.aeaweb.org/aej/app/data/0604/2013-0099_data.zip","D:/data/EconJournalData/html/aejapp_vol_6_issue_4_article_1.html","2014/10",74.22,"MB",NA,"F35: Foreign Aid, I18: Health: Government Policy; Regulation; Public Health, I28: Education: Government Policy, J13: Fertility; Family Planning; Child Care; Children; Youth, J16: Economics of Gender; Non-labor Discrimination, O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration, ","F35: Foreign Aid","I18: Health: Government Policy; Regulation; Public Health","I28: Education: Government Policy","J13: Fertility; Family Planning; Child Care; Children; Youth","J16: Economics of Gender; Non-labor Discrimination","O15: Economic Development: Human Resources; Human Development; Income Distribution; Migration","",1002.040804,1000.263061,0,0.116709,0,0,0,0,1.437054,1000.263061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,"2014-10-01"
36,"aejmic_6_4_14","aejmic",6,4,14,"Mergers and Sunk Costs: An Application to the Ready-Mix Concrete Industry","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/mic.6.4.407","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/mic.6.4.407","http://www.aeaweb.org/aej/mic/data/0604/2011-0180_data.zip","D:/data/EconJournalData/html/aejmic_vol_6_issue_4_article_14.html","2014/11",33.93,"MB",NA,"G34: Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance, K21: Antitrust Law, L12: Monopoly; Monopolization Strategies, L13: Oligopoly and Other Imperfect Markets, L41: Monopolization; Horizontal Anticompetitive Practices, L61: Metals and Metal Products; Cement; Glass; Ceramics, ","G34: Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance","K21: Antitrust Law","L12: Monopoly; Monopolization Strategies","L13: Oligopoly and Other Imperfect Markets","L41: Monopolization; Horizontal Anticompetitive Practices","L61: Metals and Metal Products; Cement; Glass; Ceramics",NA,77.877849,12.606677,0,0,0.081502,0,0.017137,0,0.053488,11.913331,0,0,0,0,0,0,0,0.098565,0.619211,0,0,0,0,0,0,0,0,0,0,0.001583,0,0.056617,0.000381,0,0,2014,11,"2014-11-01"
27,"aejpol_6_3_3","aejpol",6,3,3,"Friends in High Places","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/pol.6.3.63","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/pol.6.3.63","https://www.aeaweb.org/aej/pol/data/0603/2011-0174_data.zip","D:/data/EconJournalData/html/aejpol_vol_6_issue_3_article_3.html","2014/08",19.25,"MB",NA,"D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, D85: Network Formation and Analysis: Theory, Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification, , , , ","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","D85: Network Formation and Analysis: Theory","Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification","","","","",272.771308,272.68818,0,0,0,0,0,0,0.004478,272.68818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8,"2014-8-01"
37,"aejapp_6_4_6","aejapp",6,4,6,"Private and Public Provision of Counseling to Job Seekers: Evidence from a Large Controlled Experiment","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/app.6.4.142","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/app.6.4.142","http://www.aeaweb.org/aej/app/data/0604/2013-0232_data.zip","D:/data/EconJournalData/html/aejapp_vol_6_issue_4_article_6.html","2014/10",1.34,"MB",NA,"J22: Time Allocation and Labor Supply, J64: Unemployment: Models, Duration, Incidence, and Job Search, J68: Mobility, Unemployment, and Vacancies: Public Policy, , , , ","J22: Time Allocation and Labor Supply","J64: Unemployment: Models, Duration, Incidence, and Job Search","J68: Mobility, Unemployment, and Vacancies: Public Policy","","","","",14.362935,14.17753,0,0,0,0,0,0,0.048938,14.17753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,10,"2014-10-01"
31,"aejmac_6_4_9","aejmac",6,4,9,"The Political Economy of the Greek Debt Crisis: A Tale of Two Bailouts","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/mac.6.4.291","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/mac.6.4.291","http://www.aeaweb.org/aej/mac/data/0604/2012-0042_data.zip","D:/data/EconJournalData/html/aejmac_vol_6_issue_4_article_9.html","2014/10",0.46799,"MB",NA,"E58: Central Banks and Their Policies, E62: Fiscal Policy, F34: International Lending and Debt Problems, G01: Financial Crises, H61: National Budget; Budget Systems, H63: National Debt; Debt Management; Sovereign Debt, ","E58: Central Banks and Their Policies","E62: Fiscal Policy","F34: International Lending and Debt Problems","G01: Financial Crises","H61: National Budget; Budget Systems","H63: National Debt; Debt Management; Sovereign Debt","",0.51259,0.51259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51259,0,0,0,2014,10,"2014-10-01"
29,"restud_81_3_10","restud",81,3,10,"Moral Hazard, Incentive Contracts, and Risk: Evidence from Procurement","TRUE","http://restud.oxfordjournals.org/content/81/3/1201","http://restud.oxfordjournals.org/content/81/3/1201.full.pdf","http://restud.oxfordjournals.org/content/suppl/2014/01/16/rdu002.DC1/supplementarydata.zip","D:/data/EconJournalData/html/restud_vol_81_issue_3_article_10.html","2014-7-01",1.364888,"MB","Moral hazard;Incentive contracts;Procurement","D86, H23, H57, L91, , , ","D86","H23","H57","L91","",NA,NA,1.364888,0.795375,0,0,0,0,0,0,0.04086,0.795375,0,0,0,0,0,0,0,0.108138,0,0,0,0,0,0,0,0,0,0,0,0.002911,0,0,0,0,0,2014,7,"2014-7-01"
43,"restud_81_4_12","restud",81,4,12,"Complementary Bidding Mechanisms and Startup Costs in Electricity Markets","TRUE","http://restud.oxfordjournals.org/content/81/4/1708","http://restud.oxfordjournals.org/content/81/4/1708.full.pdf","http://restud.oxfordjournals.org/content/suppl/2014/06/30/rdu022.DC1/Supplementarydata.zip","D:/data/EconJournalData/html/restud_vol_81_issue_4_article_12.html","2014-10-01",NA,"MB","Auctions with complementarities;Electricity markets;Startup costs;Market power","L13, L94, D44, , , , ","L13","L94","D44","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,10,"2014-10-01"
35,"aer_101_2_4","aer",101,2,4,"The Economics of Credence Goods: An Experiment on the Role of Liability, Verifiability, Reputation, and Competition","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.101.2.526","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.101.2.526","http://www.aeaweb.org/aer/data/april2011/20090648_data.zip","D:/libraries/ScrapAER/html/aer_vol_101_issue_2_article_4.html","2011/04",0.23164,"MB",NA,"D12: Consumer Economics: Empirical Analysis, D82: Asymmetric and Private Information, , , , , ","D12: Consumer Economics: Empirical Analysis","D82: Asymmetric and Private Information","","","","","",0.240164,0.235198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004966,0,0,0,0.235198,0,2011,4,"2011-4-01"
99,"aer_99_5_7","aer",99,5,7,"Naked Exclusion: An Experimental Study of Contracts with Externalities","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.99.5.1850","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.99.5.1850","http://www.aeaweb.org/aer/data/dec09/20080086_data.zip","D:/libraries/ScrapAER/html/aer_vol_99_issue_5_article_7.html","2009/12",1.44,"MB",NA,"C72: Noncooperative Games, C91: Design of Experiments: Laboratory, Individual, D62: Externalities, D86: Economics of Contract: Theory, K12: Contract Law, K21: Antitrust Law, L12: Monopoly; Monopolization Strategies","C72: Noncooperative Games","C91: Design of Experiments: Laboratory, Individual","D62: Externalities","D86: Economics of Contract: Theory","K12: Contract Law","K21: Antitrust Law","L12: Monopoly; Monopolization Strategies",2.600441,0.578712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553472,0,0,0.02524,0,2009,12,"2009-12-01"
117,"aer_101_7_17","aer",101,7,17,"Relative Earnings and Giving in a Real-Effort Experiment","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.101.7.3330","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.101.7.3330","http://www.aeaweb.org/aer/data/dec2011/20090358_data.zip","D:/libraries/ScrapAER/html/aer_vol_101_issue_7_article_17.html","2011/12",0.22771,"MB",NA,"D64: Altruism, J31: Wage Level and Structure; Wage Differentials, , , , , ","D64: Altruism","J31: Wage Level and Structure; Wage Differentials","","","","","",0.356335,0.170012,0,0,0,0,0,0,0.003341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170012,0,0,0.103722,2011,12,"2011-12-01"
31,"aer_99_3_17","aer",99,3,17,"Cooperation among Strangers under the Shadow of the Future","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.99.3.979","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.99.3.979","http://www.aeaweb.org/aer/data/june09/20071231_data.zip","D:/libraries/ScrapAER/html/aer_vol_99_issue_3_article_17.html","2009/06",0.21747,"MB",NA,"C71: Cooperative Games, C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games, D12: Consumer Economics: Empirical Analysis, Z13: Economic Sociology; Economic Anthropology, , , ","C71: Cooperative Games","C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games","D12: Consumer Economics: Empirical Analysis","Z13: Economic Sociology; Economic Anthropology","","","",1.295954,0.448726,0,0,0,0,0,0,0.034833,0.414564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787176,0,0,0,0.034162,0,2009,6,"2009-6-01"
9,"aer_101_1_17","aer",101,1,17,"The Evolution of Cooperation in Infinitely Repeated Games: Experimental Evidence","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.101.1.411","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.101.1.411","http://www.aeaweb.org/aer/data/feb2011/20081020_data.zip","D:/libraries/ScrapAER/html/aer_vol_101_issue_1_article_17.html","2011/02",0.35592,"MB",NA,"C71: Cooperative Games, C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games, , , , , ","C71: Cooperative Games","C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games","","","","","",6.545945,5.087125,0,0,0,0,0,0,0.02939,5.087125,0,0,0,0,0,0,0,0.039085,0,0,0,0,0,0,0,0,0,0,0,1.383505,0,0,0,0,0,2011,2,"2011-2-01"
20,"aejmic_6_2_8","aejmic",6,2,8,"Communication, Renegotiation, and the Scope for Collusion","TRUE","http://www.aeaweb.org/articles.php?doi=10.1257/mic.6.2.247","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/mic.6.2.247","http://www.aeaweb.org/aej/mic/data/0602/2011-0089_data.zip","D:/data/EconJournalData/html/aejmic_vol_6_issue_2_article_8.html","2014/05",0.1426,"MB",NA,"C71: Cooperative Games, C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games, D83: Search; Learning; Information and Knowledge; Communication; Belief, L12: Monopoly; Monopolization Strategies, , , ","C71: Cooperative Games","C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games","D83: Search; Learning; Information and Knowledge; Communication; Belief","L12: Monopoly; Monopolization Strategies","","",NA,1.09566,1.029895,0,0,0,0,0,0,0.003884,1.029895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5,"2014-5-01"
39,"aer_102_2_4","aer",102,2,4,"Slow to Anger and Fast to Forgive: Cooperation in an Uncertain World","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.102.2.720","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.102.2.720","http://www.aeaweb.org/aer/data/april2012/20100629_data.zip","D:/libraries/ScrapAER/html/aer_vol_102_issue_2_article_4.html","2012/04",1.11,"MB",NA,"C72: Noncooperative Games, C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games, D81: Criteria for Decision-Making under Risk and Uncertainty, , , , ","C72: Noncooperative Games","C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games","D81: Criteria for Decision-Making under Risk and Uncertainty","","","","",4.137911,0.952753,0,0,0,0,0,0,0.008152,0,0,0,0,0,0,0,0,0.042425,0.952753,0,0,0,0,0,0,0,0,0,0,3.093006,0,0,0,0,0,2012,4,"2012-4-01"
84,"aer_100_5_10","aer",100,5,10,"Institutions and Behavior: Experimental Evidence on the Effects of Democracy","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.100.5.2205","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.100.5.2205","http://www.aeaweb.org/aer/data/dec2010/20080390_data.zip","D:/libraries/ScrapAER/html/aer_vol_100_issue_5_article_10.html","2010/12",0.13489,"MB",NA,"C91: Design of Experiments: Laboratory, Individual, D02: Institutions: Design, Formation, and Operations, D12: Consumer Economics: Empirical Analysis, D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior, , , ","C91: Design of Experiments: Laboratory, Individual","D02: Institutions: Design, Formation, and Operations","D12: Consumer Economics: Empirical Analysis","D72: Political Processes: Rent-seeking, Lobbying, Elections, Legislatures, and Voting Behavior","","","",3.410471,1.918931,0,0,0,0,0,0,0.054112,1.918931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.437428,0,0,0,0,0,2010,12,"2010-12-01"
36,"aer_101_2_5","aer",101,2,5,"Performance Pay and Multidimensional Sorting: Productivity, Preferences, and Gender","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.101.2.556","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.101.2.556","http://www.aeaweb.org/aer/data/april2011/20071504_data.zip","D:/libraries/ScrapAER/html/aer_vol_101_issue_2_article_5.html","2011/04",0.60167,"MB",NA,"C91: Design of Experiments: Laboratory, Individual, D81: Criteria for Decision-Making under Risk and Uncertainty, D82: Asymmetric and Private Information, J16: Economics of Gender; Non-labor Discrimination, J31: Wage Level and Structure; Wage Differentials, , ","C91: Design of Experiments: Laboratory, Individual","D81: Criteria for Decision-Making under Risk and Uncertainty","D82: Asymmetric and Private Information","J16: Economics of Gender; Non-labor Discrimination","J31: Wage Level and Structure; Wage Differentials","","",2.115161,1.785844,0,0,0,0,0,0,0.07774,1.785844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4,"2011-4-01"
66,"aer_100_4_18","aer",100,4,18,"Preemption Games: Theory and Experiment","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.100.4.1778","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.100.4.1778","http://www.aeaweb.org/aer/data/sept2010/20080616_data.zip","D:/libraries/ScrapAER/html/aer_vol_100_issue_4_article_18.html","2010/09",0.63516,"MB",NA,"C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games, D44: Auctions, D82: Asymmetric and Private Information, G31: Capital Budgeting; Fixed Investment and Inventory Studies; Capacity, , , ","C73: Stochastic and Dynamic Games; Evolutionary Games; Repeated Games","D44: Auctions","D82: Asymmetric and Private Information","G31: Capital Budgeting; Fixed Investment and Inventory Studies; Capacity","","","",2.389578,2.08396,0,0,0,0,1.944154,0,0.003391,0.135154,0,0,0,0,0.130303,0,0,0,0,0,0,0,0,0.013679,0,0,0,0,0,0,0,0,0.004652,0,0,2010,9,"2010-9-01"
14,"aer_100_1_21","aer",100,1,21,"Social Preferences, Beliefs, and the Dynamics of Free Riding in Public Goods Experiments","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.100.1.541","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.100.1.541","http://www.aeaweb.org/aer/data/mar2010/20060029_data.zip","D:/libraries/ScrapAER/html/aer_vol_100_issue_1_article_21.html","2010/03",0.12986,"MB",NA,"D12: Consumer Economics: Empirical Analysis, D83: Search; Learning; Information and Knowledge; Communication; Belief, H41: Public Goods, Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification, , , ","D12: Consumer Economics: Empirical Analysis","D83: Search; Learning; Information and Knowledge; Communication; Belief","H41: Public Goods","Z13: Economic Sociology; Economic Anthropology; Social and Economic Stratification","","","",0.237971,0.074556,0,0,0,0,0,0,0.012249,0.074556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037499,2010,3,"2010-3-01"
92,"aer_95_5_3","aer",95,5,3,"Herding and Contrarian Behavior in Financial Markets: An Internet Experiment","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/000282805775014317","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/000282805775014317","http://www.aeaweb.org/aer/data/dec05_data_20030466.zip","D:/libraries/ScrapAER/html/aer_vol_95_issue_5_article_3.html","2005/12",1.09,"MB",NA,"C92, D8, G1, , , , ","C92","D8","G1","","","","",6.290011,2.509824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.509824,0,0,0,0,2005,12,"2005-12-01"
10,"aer_104_1_5","aer",104,1,5,"Violence and Risk Preference: Experimental Evidence from Afghanistan","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.104.1.123","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.104.1.123","http://www.aeaweb.org/aer/data/jan2014/20120294_data.zip","D:/data/EconJournalData/html/aer_vol_104_issue_1_article_5.html","2014/01",0.03947,"MB",NA,"A12: Relation of Economics to Other Disciplines, C91: Design of Experiments: Laboratory, Individual, D12: Consumer Economics: Empirical Analysis, D74: Conflict; Conflict Resolution; Alliances, D81: Criteria for Decision-Making under Risk and Uncertainty, O12: Microeconomic Analyses of Economic Development, O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements","A12: Relation of Economics to Other Disciplines","C91: Design of Experiments: Laboratory, Individual","D12: Consumer Economics: Empirical Analysis","D74: Conflict; Conflict Resolution; Alliances","D81: Criteria for Decision-Making under Risk and Uncertainty","O12: Microeconomic Analyses of Economic Development","O17: Formal and Informal Sectors; Shadow Economy; Institutional Arrangements",0.361578,0.321389,0,0,0,0,0,0,0.032443,0.321389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1,"2014-1-01"
2,"aer_104_1_10","aer",104,1,10,"One Swallow Doesn't Make a Summer: New Evidence on Anchoring Effects","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.104.1.277","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.104.1.277","http://www.aeaweb.org/aer/data/jan2014/20111535_data.zip","D:/data/EconJournalData/html/aer_vol_104_issue_1_article_10.html","2014/01",1.77,"MB",NA,"C91: Design of Experiments: Laboratory, Individual, D12: Consumer Economics: Empirical Analysis, , , , , ","C91: Design of Experiments: Laboratory, Individual","D12: Consumer Economics: Empirical Analysis","","","","","",2.976205,0.06946,0,0,0,0,0,0,0.004797,0.06946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02677,2014,1,"2014-1-01"
108,"aer_101_6_9","aer",101,6,9,"The Potential of Social Identity for Equilibrium Selection","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.101.6.2562","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.101.6.2562","http://www.aeaweb.org/aer/data/oct2011/20091062_data.zip","D:/libraries/ScrapAER/html/aer_vol_101_issue_6_article_9.html","2011/10",1.14,"MB",NA,"C71: Cooperative Games, C91: Design of Experiments: Laboratory, Individual, D71: Social Choice; Clubs; Committees; Associations, , , , ","C71: Cooperative Games","C91: Design of Experiments: Laboratory, Individual","D71: Social Choice; Clubs; Committees; Associations","","","","",7.015625,6.956876,0,0,0,0,0,0,0.004817,6.263758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693118,0,2011,10,"2011-10-01"
44,"aer_102_2_9","aer",102,2,9,"Thar She Bursts: Reducing Confusion Reduces Bubbles","TRUE","https://www.aeaweb.org/articles.php?doi=10.1257/aer.102.2.865","http://www.aeaweb.org//atypon.php?return_to=/doi/pdfplus/10.1257/aer.102.2.865","http://www.aeaweb.org/aer/data/april2012/20100733_data.zip","D:/libraries/ScrapAER/html/aer_vol_102_issue_2_article_9.html","2012/04",1.14,"MB",NA,"C91: Design of Experiments: Laboratory, Individual, D14: Personal Finance, G11: Portfolio Choice; Investment Decisions, G12: Asset Pricing; Trading volume; Bond Interest Rates, , , ","C91: Design of Experiments: Laboratory, Individual","D14: Personal Finance","G11: Portfolio Choice; Investment Decisions","G12: Asset Pricing; Trading volume; Bond Interest Rates","","","",1.910537,1.069519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.069519,0,0,0.77183,2012,4,"2012-4-01"
